CPU
"Dual-Core AMD A4-7300 3.8GHz with AMD Radeon™ HD 8470D 1MB L2 Cache (65W)", "AD7300OKHLBOX", "57.00", "A4-Series APU", "Socket FM2+", "3.8 GHz", "undefined", "undefined", "2C / 2T", "undefined", "2", "29.9 GB/s", "undefined", "65 W"
CPU
"Dual-Core AMD A6-7400K 3.5GHz with AMD Radeon™ R5 Series 1MB L2 Cache (65W)", "AD740KYBJABOX", "75.00", "A6-Series APU", "Socket FM2+", "3.5 GHz", "undefined", "undefined", "2C / 2T", "undefined", "2", "29.9 GB/s", "undefined", "65 W"
CPU
"Dual-Core Intel® Celeron™ G3900 2.80GHz 2MB Cache", "BX80662G3900", "53.00", "Celeron", "LGA1151 Socket", "2.80 GHz", "undefined", "2 MB", "2C / 2T", "64 GB", "2", "34.1 GB/s", "undefined", "51W"
CPU
"Dual-Core Intel® Celeron™ G3920 2.90GHz 2MB Cache", "BX80662G3920", "66.00", "Celeron", "LGA1151 Socket", "2.90 GHz", "undefined", "2 MB", "2C / 2T", "64 GB", "2", "34.1 GB/s", "undefined", "51W"
CPU
"Dual-Core Intel® Core™ i3-4170 3.70GHz 3MB Cache", "BX80646I34170", "138.00", "4th Gen Core i3", "LGA1150 Socket", "3.70 GHz", "undefined", "3 MB", "2C / 4T", "32 GB", "2", "25.6 GB/s", "undefined", "54W"
CPU
"Dual-Core Intel® Core™ i3-6100 3.70GHz 3MB Cache", "BX80662I36100", "138.00", "6th Gen Core i3", "LGA1151 Socket", "3.70 GHz", "undefined", "3 MB", "2C / 4T", "64 GB", "2", "34.1 GB/s", "undefined", "47W"
CPU
"Dual-Core Intel® Core™ i3-6300 3.80GHz 4MB Cache", "BX80662I36300", "176.00", "6th Gen Core i3", "LGA1151 Socket", "3.80 GHz", "undefined", "4 MB", "2C / 4T", "64 GB", "2", "34.1 GB/s", "undefined", "47W"
CPU
"Dual-Core Intel® Core™ i3-6320 3.90GHz 4MB Cache", "BX80662I36320", "188.00", "6th Gen Core i3", "LGA1151 Socket", "3.90 GHz", "undefined", "4 MB", "2C / 4T", "64 GB", "2", "34.1 GB/s", "undefined", "47W"
CPU
"Dual-Core Intel® Pentium® G4400 3.30GHz 3MB Cache", "BX80662G4400", "74.00", "Pentium", "LGA1151 Socket", "3.30 GHz", "undefined", "3 MB", "2C / 2T", "64 GB", "2", "34.1 GB/s", "undefined", "47W"
CPU
"Dual-Core Intel® Pentium® G4500 3.50GHz 3MB Cache", "BX80662G4500", "100.00", "Pentium", "LGA1151 Socket", "3.50 GHz", "undefined", "3 MB", "2C / 2T", "64 GB", "2", "34.1 GB/s", "undefined", "47W"
CPU
"Dual-Core Intel® Pentium® G4520 3.60GHz 3MB Cache", "BX80662G4520", "113.00", "Pentium", "LGA1151 Socket", "3.60 GHz", "undefined", "3 MB", "2C / 2T", "64 GB", "2", "34.1 GB/s", "undefined", "47W"
CPU
"Eight-Core AMD FX-8320 3.5GHz 16MB Cache (125W)", "FD8320FRHKBOX", "183.00", "FX 8000", "Socket AM3+", "3.5 GHz", "undefined", "undefined", "8", "undefined", "2", "21 GB/s", "undefined", "125 W"
CPU
"Eight-Core AMD FX-8350 4.0GHz 16MB Cache (125W)", "FD8350FRHKBOX", "208.00", "FX 8000", "Socket AM3+", "4.0 GHz", "undefined", "undefined", "8", "undefined", "2", "21 GB/s", "undefined", "125 W"
CPU
"Eight-Core AMD Opteron™ Model 6320 - 2.8GHz 16MB Cache (115W TDP)", "OS6320WKT8GHK", "352.00", "Opteron 6300", "Socket G34", "2.8 GHz", "undefined", "undefined", "8C / 8T", "undefined", "4", "102.4 GB/s", "undefined", "115W"
CPU
"Eight-Core AMD Opteron™ Model 6328 - 3.2GHz 16MB Cache (115W TDP)", "OS6328WKT8GHK", "705.00", "Opteron 6300", "Socket G34", "3.2 GHz", "undefined", "undefined", "8C / 8T", "undefined", "4", "102.4 GB/s", "undefined", "115W"
CPU
"Eight-Core Intel® Core™ i7-5960X 3.00GHz 20MB Cache (Unlocked)", "BX80648I75960X", "1,099.00", "Core i7-5900", "LGA2011-v3 Socket", "3.00 GHz", "undefined", "20 MB", "8C / 16T", "64 GB", "4", "68 GB/s", "3.50 GHz", "140W"
CPU
"Eight-Core Intel® Core™ i7-6900K 3.30GHz 20MB Cache (Unlocked)", "BX80671I76900K", "1,199.00", "Core i7-6900", "LGA2011-v3 Socket", "3.20 GHz", "undefined", "20 MB", "8C / 16T", "128 GB", "4", "undefined", "4.00 GHz", "140W"
CPU
"Eight-Core Intel® Xeon® Processor E5-1660 v3 3.00GHz 20MB Cache", "CM8064401909200", "1,199.00", "Xeon E5-1600 v3", "LGA2011-v3 Socket", "3.00 GHz", "undefined", "20 MB", "8C / 16T", "768 GB", "Quad-Channel", "68 GB/s", "3.50 GHz", "140 W"
CPU
"Eight-Core Intel® Xeon® Processor E5-1660 v4 3.20GHz 20MB Cache", "CM8066002646401", "1,299.00", "Xeon E5-1600 v4", "LGA2011-v3 Socket", "3.20 GHz", "undefined", "20MB", "8C / 16T", "1536 GB", "4", "76.8 GB/s", "undefined", "140 W"
CPU
"Eight-Core Intel® Xeon® Processor E5-1680 v3 3.20GHz 20MB Cache", "CM8064401547809", "1,949.00", "Xeon E5-1600 v3", "LGA2011-v3 Socket", "3.2 GHz", "undefined", "20 MB", "8C / 16T", "768 GB", "Quad-Channel", "68 GB/s", "3.80 GHz", "140 W"
CPU
"Eight-Core Intel® Xeon® Processor E5-1680 v4 3.40GHz 20MB Cache", "CM8066002044401", "1,999.00", "Xeon E5-1600 v4", "LGA2011-v3 Socket", "3.40 GHz", "undefined", "20MB", "8C / 16T", "1536 GB", "4", "76.8 GB/s", "undefined", "140 W"
CPU
"Eight-Core Intel® Xeon® Processor E5-2609 v4 1.70GHz 20MB Cache (85W)", "BX80660E52609V4", "369.00", "Xeon E5-2600 v4", "LGA2011-v3 Socket", "1.70 GHz", "undefined", "20MB", "8C / 8T", "1536 GB", "4", "59.7 GB/s", "undefined", "85W"
CPU
